       0	0.0945037870114902
       1	0.07263330199930351
       2	0.08636313200986478
       3	0.058053886008565314
       4	0.0656917549931677
       5	0.09158862399635836
       6	0.08634437799628358
       7	0.08263472400722094
       8	0.07761177299835254
       9	0.06867143099952955
      10	0.08367366901075002
      11	0.05752651199873071
      12	0.09435921799740754
      13	0.08820557600120082
      14	0.07417664499371313
      15	0.08902053900237661
      16	0.07978318899404258
      17	0.09204758200212382
      18	0.0765917789976811
      19	0.08599518499977421
      20	0.08082973200362176
      21	0.0872590289945947
      22	0.07504971500020474
      23	0.07678082100756001
      24	0.07898003100126516
      25	0.07351852899591904
      26	0.09149900100601371
      27	0.0855516840092605
      28	0.08368055599567015
      29	0.09474422500352375
      30	0.08820419899711851
      31	0.09178373399481643
      32	0.07774860199424438
      33	0.0799434159998782
      34	0.07313932200486306
      35	0.08411404000071343
      36	0.08317425999848638
      37	0.09522993399878033
      38	0.06757988699246198
      39	0.09857275399554055
      40	0.058379563997732475
      41	0.08628939300251659
      42	0.09170254399941768
      43	0.08879412199894432
      44	0.0943415619985899
      45	0.08748037500481587
      46	0.08697801100788638
      47	0.0768001969991019
      48	0.08820981699682306
      49	0.07771128900640178
      50	0.07561880999128334
      51	0.07790410899906419
      52	0.06585789399105124
      53	0.09313860499241855
      54	0.10585455600812566
      55	0.08600405599281657
      56	0.096179939006106
      57	0.06193050400179345
      58	0.09049408999271691
      59	0.0752222800074378
      60	0.08434519000002183
      61	0.08100182798807509
      62	0.08742408800753765
      63	0.06950807299290318
      64	0.07571216800715774
      65	0.08049765700707212
      66	0.0895727960014483
      67	0.08612802698917221
      68	0.07524692900187802
      69	0.08302183699561283
      70	0.07829224999295548
      71	0.0770897890033666
      72	0.08755398199718911
      73	0.06984119900153019
      74	0.08693494100589305
      75	0.09000168899365235
      76	0.08366557299450506
      77	0.10177849599858746
      78	0.05457369600480888
      79	0.0667595330014592
      80	0.07781114100362174
      81	0.09157451998908073
      82	0.0874228139873594
      83	0.09083114299573936
      84	0.0902892059966689
      85	0.07591137499548495
      86	0.08431933700921945
      87	0.1003819809993729
      88	0.08635103699634783
      89	0.0708471389953047
      90	0.0836768310109619
      91	0.07087206200230867
      92	0.07292412700189743
      93	0.09040980800637044
      94	0.07914405899646226
      95	0.06780434299435001
      96	0.0797674039931735
